s, A
457.000000, 0.713655
458.000000, 0.713376
459.000000, 0.713122
460.000000, 0.712866
461.000000, 0.712634
462.000000, 0.712461
463.000000, 0.712323
464.000000, 0.712162
465.000000, 0.711963
466.000000, 0.711679
467.000000, 0.711358
468.000000, 0.711017
469.000000, 0.710681
470.000000, 0.710338
471.000000, 0.709945
472.000000, 0.709502
473.000000, 0.709044
474.000000, 0.708587
475.000000, 0.708163
476.000000, 0.707814
477.000000, 0.707568
478.000000, 0.707379
479.000000, 0.707192
480.000000, 0.706981
481.000000, 0.706731
482.000000, 0.706466
483.000000, 0.706220
484.000000, 0.706035
485.000000, 0.705894
486.000000, 0.705821
487.000000, 0.705770
488.000000, 0.705727
489.000000, 0.705684
490.000000, 0.705629
491.000000, 0.705564
492.000000, 0.705520
493.000000, 0.705494
494.000000, 0.705436
495.000000, 0.705339
496.000000, 0.705228
497.000000, 0.705081
498.000000, 0.704886
499.000000, 0.704653
500.000000, 0.704407
501.000000, 0.704167
502.000000, 0.703923
503.000000, 0.703710
504.000000, 0.703514
505.000000, 0.703338
506.000000, 0.703165
507.000000, 0.702992
508.000000, 0.702830
509.000000, 0.702656
510.000000, 0.702479
511.000000, 0.702318
512.000000, 0.702167
513.000000, 0.702050
514.000000, 0.701947
515.000000, 0.701834
516.000000, 0.701715
517.000000, 0.701542
518.000000, 0.701339
519.000000, 0.701154
520.000000, 0.700965
521.000000, 0.700815
522.000000, 0.700610
523.000000, 0.700380
524.000000, 0.700131
525.000000, 0.699916
526.000000, 0.699710
527.000000, 0.699506
528.000000, 0.699352
529.000000, 0.699206
530.000000, 0.699073
531.000000, 0.698911
532.000000, 0.698682
533.000000, 0.698417
534.000000, 0.698123
535.000000, 0.697849
536.000000, 0.697617
537.000000, 0.697368
538.000000, 0.697097
539.000000, 0.696848
540.000000, 0.696662
541.000000, 0.696494
542.000000, 0.696289
543.000000, 0.696086
544.000000, 0.695940
545.000000, 0.695803
546.000000, 0.695675
547.000000, 0.695532
548.000000, 0.695408
549.000000, 0.695275
550.000000, 0.695129
551.000000, 0.694967
552.000000, 0.694786
553.000000, 0.694645
554.000000, 0.694487
555.000000, 0.694304
556.000000, 0.694126
557.000000, 0.693935
558.000000, 0.693707
559.000000, 0.693439
560.000000, 0.693118
561.000000, 0.692753
562.000000, 0.692387
563.000000, 0.692029
564.000000, 0.691664
565.000000, 0.691269
566.000000, 0.690884
567.000000, 0.690517
568.000000, 0.690164
569.000000, 0.689824
570.000000, 0.689481
571.000000, 0.689157
572.000000, 0.688883
573.000000, 0.688653
574.000000, 0.688454
575.000000, 0.688241
576.000000, 0.688009
577.000000, 0.687806
578.000000, 0.687636
579.000000, 0.687495
580.000000, 0.687350
581.000000, 0.687181
582.000000, 0.687022
583.000000, 0.686856
584.000000, 0.686725
585.000000, 0.686598
586.000000, 0.686479
587.000000, 0.686368
588.000000, 0.686271
589.000000, 0.686188
590.000000, 0.686107
591.000000, 0.686010
592.000000, 0.685896
593.000000, 0.685784
594.000000, 0.685661
595.000000, 0.685562
596.000000, 0.685479
597.000000, 0.685362
598.000000, 0.685208
599.000000, 0.685037
600.000000, 0.684840
601.000000, 0.684639
602.000000, 0.684446
603.000000, 0.684226
604.000000, 0.684005
605.000000, 0.683744
606.000000, 0.683449
607.000000, 0.683167
608.000000, 0.682887
609.000000, 0.682524
610.000000, 0.682142
611.000000, 0.681771
612.000000, 0.681421
613.000000, 0.681099
614.000000, 0.680794
615.000000, 0.680467
616.000000, 0.680138
617.000000, 0.679801
618.000000, 0.679449
619.000000, 0.679186
620.000000, 0.678984
621.000000, 0.678812
622.000000, 0.678679
623.000000, 0.678582
624.000000, 0.678476
625.000000, 0.678384
626.000000, 0.678283
627.000000, 0.678164
628.000000, 0.678047
629.000000, 0.677896
630.000000, 0.677711
631.000000, 0.677503
632.000000, 0.677270
633.000000, 0.677018
634.000000, 0.676771
635.000000, 0.676523
636.000000, 0.676269
637.000000, 0.676003
638.000000, 0.675772
639.000000, 0.675562
640.000000, 0.675383
641.000000, 0.675191
642.000000, 0.674986
643.000000, 0.674796
644.000000, 0.674623
645.000000, 0.674464
646.000000, 0.674289
647.000000, 0.674137
648.000000, 0.673959
649.000000, 0.673756
650.000000, 0.673554
651.000000, 0.673332
652.000000, 0.673082
653.000000, 0.672806
654.000000, 0.672519
655.000000, 0.672217
656.000000, 0.671901
657.000000, 0.671604
658.000000, 0.671341
659.000000, 0.671082
660.000000, 0.670791
661.000000, 0.670502
662.000000, 0.670220
663.000000, 0.669954
664.000000, 0.669673
665.000000, 0.669381
666.000000, 0.669079
667.000000, 0.668747
668.000000, 0.668471
669.000000, 0.668159
670.000000, 0.667855
671.000000, 0.667586
672.000000, 0.667335
673.000000, 0.667071
674.000000, 0.666869
675.000000, 0.666670
676.000000, 0.666507
677.000000, 0.666346
678.000000, 0.666201
679.000000, 0.666030
680.000000, 0.665846
681.000000, 0.665634
682.000000, 0.665407
683.000000, 0.665192
684.000000, 0.664979
685.000000, 0.664778
686.000000, 0.664612
687.000000, 0.664466
688.000000, 0.664338
689.000000, 0.664177
690.000000, 0.663975
691.000000, 0.663749
692.000000, 0.663479
693.000000, 0.663203
694.000000, 0.662915
695.000000, 0.662644
696.000000, 0.662413
697.000000, 0.662204
698.000000, 0.662120
699.000000, 0.662059
700.000000, 0.661943
701.000000, 0.661769
702.000000, 0.661597
703.000000, 0.661420
704.000000, 0.661255
705.000000, 0.661104
706.000000, 0.660959
707.000000, 0.660826
708.000000, 0.660718
709.000000, 0.660606
710.000000, 0.660470
711.000000, 0.660313
712.000000, 0.660141
713.000000, 0.659941
714.000000, 0.659727
715.000000, 0.659510
716.000000, 0.659291
717.000000, 0.659065
718.000000, 0.658887
719.000000, 0.658710
720.000000, 0.658533
721.000000, 0.658303
722.000000, 0.658057
723.000000, 0.657801
724.000000, 0.657528
725.000000, 0.657247
726.000000, 0.656978
727.000000, 0.656717
728.000000, 0.656452
729.000000, 0.656194
730.000000, 0.655947
731.000000, 0.655728
732.000000, 0.655490
733.000000, 0.655295
734.000000, 0.655071
735.000000, 0.654826
736.000000, 0.654587
737.000000, 0.654368
738.000000, 0.654160
739.000000, 0.653951
740.000000, 0.653749
741.000000, 0.653561
742.000000, 0.653386
743.000000, 0.653238
744.000000, 0.653097
745.000000, 0.652960
746.000000, 0.652797
747.000000, 0.652647
748.000000, 0.652492
749.000000, 0.652338
750.000000, 0.652172
751.000000, 0.652015
752.000000, 0.651850
753.000000, 0.651669
754.000000, 0.651464
755.000000, 0.651247
756.000000, 0.651014
757.000000, 0.650825
758.000000, 0.650631
759.000000, 0.650449
760.000000, 0.650283
761.000000, 0.650130
762.000000, 0.649964
763.000000, 0.649775
764.000000, 0.649562
765.000000, 0.649347
766.000000, 0.649099
767.000000, 0.648829
768.000000, 0.648541
769.000000, 0.648270
770.000000, 0.648009
771.000000, 0.647725
772.000000, 0.647424
773.000000, 0.647117
774.000000, 0.646815
775.000000, 0.646539
776.000000, 0.646273
777.000000, 0.646005
778.000000, 0.645719
779.000000, 0.645439
780.000000, 0.645149
781.000000, 0.644852
782.000000, 0.644563
783.000000, 0.644301
784.000000, 0.644057
785.000000, 0.643838
786.000000, 0.643637
787.000000, 0.643447
788.000000, 0.643271
789.000000, 0.643096
790.000000, 0.642899
791.000000, 0.642699
792.000000, 0.642521
793.000000, 0.642357
794.000000, 0.642198
795.000000, 0.642056
796.000000, 0.641942
797.000000, 0.641833
798.000000, 0.641716
799.000000, 0.641613
800.000000, 0.641506
801.000000, 0.641377
802.000000, 0.641231
803.000000, 0.641084
804.000000, 0.640941
805.000000, 0.640761
806.000000, 0.640581
807.000000, 0.640359
808.000000, 0.640148
809.000000, 0.639950
810.000000, 0.639749
811.000000, 0.639550
812.000000, 0.639349
813.000000, 0.639134
814.000000, 0.638904
815.000000, 0.638699
816.000000, 0.638462
817.000000, 0.638252
818.000000, 0.638057
819.000000, 0.637883
820.000000, 0.637725
821.000000, 0.637578
822.000000, 0.637461
823.000000, 0.637354
824.000000, 0.637247
825.000000, 0.637123
826.000000, 0.636995
827.000000, 0.636864
828.000000, 0.636721
829.000000, 0.636592
830.000000, 0.636458
831.000000, 0.636342
832.000000, 0.636215
833.000000, 0.636057
834.000000, 0.635908
835.000000, 0.635726
836.000000, 0.635536
837.000000, 0.635318
838.000000, 0.635109
839.000000, 0.634888
840.000000, 0.634682
841.000000, 0.634500
842.000000, 0.634341
843.000000, 0.634157
844.000000, 0.633967
845.000000, 0.633761
846.000000, 0.633552
847.000000, 0.633333
848.000000, 0.633095
849.000000, 0.632849
850.000000, 0.632616
851.000000, 0.632386
852.000000, 0.632158
853.000000, 0.631956
854.000000, 0.631791
855.000000, 0.631654
856.000000, 0.631526
857.000000, 0.631419
858.000000, 0.631291
859.000000, 0.631176
860.000000, 0.631055
861.000000, 0.630919
862.000000, 0.630791
863.000000, 0.630672
864.000000, 0.630563
865.000000, 0.630468
866.000000, 0.630346
867.000000, 0.630213
868.000000, 0.630056
869.000000, 0.629902
870.000000, 0.629744
871.000000, 0.629599
872.000000, 0.629468
873.000000, 0.629335
874.000000, 0.629164
875.000000, 0.628984
876.000000, 0.628786
877.000000, 0.628577
878.000000, 0.628396
879.000000, 0.628217
880.000000, 0.628066
881.000000, 0.627929
882.000000, 0.627787
883.000000, 0.627657
884.000000, 0.627531
885.000000, 0.627400
886.000000, 0.627246
887.000000, 0.627095
888.000000, 0.626944
889.000000, 0.626760
890.000000, 0.626561
891.000000, 0.626348
892.000000, 0.626105
893.000000, 0.625876
894.000000, 0.625612
895.000000, 0.625390
896.000000, 0.625134
897.000000, 0.624903
898.000000, 0.624675
899.000000, 0.624467
900.000000, 0.624229
901.000000, 0.624027
902.000000, 0.623798
903.000000, 0.623585
904.000000, 0.623358
905.000000, 0.623145
906.000000, 0.622915
907.000000, 0.622699
908.000000, 0.622486
909.000000, 0.622266
910.000000, 0.622052
911.000000, 0.621857
912.000000, 0.621674
913.000000, 0.621507
914.000000, 0.621325
915.000000, 0.621138
916.000000, 0.620958
917.000000, 0.620782
918.000000, 0.620620
919.000000, 0.620436
920.000000, 0.620269
921.000000, 0.620098
922.000000, 0.619930
923.000000, 0.619747
924.000000, 0.619565
925.000000, 0.619367
926.000000, 0.619191
927.000000, 0.619010
928.000000, 0.618838
929.000000, 0.618658
930.000000, 0.618491
931.000000, 0.618330
932.000000, 0.618175
933.000000, 0.618023
934.000000, 0.617857
935.000000, 0.617702
936.000000, 0.617534
937.000000, 0.617379
938.000000, 0.617231
939.000000, 0.617056
940.000000, 0.616868
941.000000, 0.616654
942.000000, 0.616435
943.000000, 0.616215
944.000000, 0.615998
945.000000, 0.615774
946.000000, 0.615574
947.000000, 0.615376
948.000000, 0.615185
949.000000, 0.615003
950.000000, 0.614834
951.000000, 0.614685
952.000000, 0.614536
953.000000, 0.614380
954.000000, 0.614223
955.000000, 0.614065
956.000000, 0.613927
957.000000, 0.613786
958.000000, 0.613653
959.000000, 0.613504
960.000000, 0.613371
961.000000, 0.613236
962.000000, 0.613096
963.000000, 0.612963
964.000000, 0.612826
965.000000, 0.612703
966.000000, 0.612584
967.000000, 0.612480
968.000000, 0.612371
969.000000, 0.612262
970.000000, 0.612138
971.000000, 0.612011
972.000000, 0.611862
973.000000, 0.611726
974.000000, 0.611589
975.000000, 0.611474
976.000000, 0.611339
977.000000, 0.611194
978.000000, 0.611011
979.000000, 0.610825
980.000000, 0.610625
981.000000, 0.610401
982.000000, 0.610195
983.000000, 0.609983
984.000000, 0.609757
985.000000, 0.609540
986.000000, 0.609350
987.000000, 0.609154
988.000000, 0.608965
989.000000, 0.608810
990.000000, 0.608663
991.000000, 0.608521
992.000000, 0.608377
993.000000, 0.608238
994.000000, 0.608095
995.000000, 0.607960
996.000000, 0.607851
997.000000, 0.607754
998.000000, 0.607637
999.000000, 0.607522
1000.000000, 0.607399
1001.000000, 0.607273
1002.000000, 0.607156
1003.000000, 0.607021
1004.000000, 0.606876
1005.000000, 0.606725
1006.000000, 0.606580
1007.000000, 0.606429
1008.000000, 0.606273
1009.000000, 0.606125
1010.000000, 0.605990
1011.000000, 0.605862
1012.000000, 0.605718
1013.000000, 0.605570
1014.000000, 0.605418
1015.000000, 0.605233
1016.000000, 0.605051
1017.000000, 0.604850
1018.000000, 0.604645
1019.000000, 0.604416
1020.000000, 0.604195
1021.000000, 0.603986
1022.000000, 0.603787
1023.000000, 0.603604
1024.000000, 0.603425
1025.000000, 0.603228
1026.000000, 0.603041
1027.000000, 0.602876
1028.000000, 0.602713
1029.000000, 0.602566
1030.000000, 0.602427
1031.000000, 0.602264
1032.000000, 0.602097
1033.000000, 0.601937
1034.000000, 0.601751
1035.000000, 0.601560
1036.000000, 0.601390
1037.000000, 0.601204
1038.000000, 0.601047
1039.000000, 0.600891
1040.000000, 0.600740
1041.000000, 0.600567
1042.000000, 0.600383
1043.000000, 0.600210
1044.000000, 0.600032
1045.000000, 0.599865
1046.000000, 0.599730
1047.000000, 0.599619
1048.000000, 0.599509
1049.000000, 0.599427
